listing_id,make,model,family,year,age,mileage,condition,seller_type,region,season,title_status,engine_cc,horsepower,torque_ft_lbs,weight_lbs,power_to_weight,abs,carbon_fiber,mods_score,service_records,num_photos,description_score,days_on_market,listing_price,synthetic_fair_market_value,deal_delta_pct,deal_quality
L01388,Buell,1190SX,streetfighter,2022,4,14157,excellent,dealer,Southwest,winter,clean,1190,185,102,414,0.4469,1,1,0.499,0,11,0.872,14,16769.87,16205.71,0.0348,market price
L01389,Buell,1125CR,streetfighter,2010,16,27291,very good,dealer,Southeast,winter,clean,1125,146,82,375,0.3893,0,0,0.066,1,11,0.753,5,1497.71,1632.49,-0.0826,fair deal
L01390,Buell,1125CR,streetfighter,2010,16,45588,fair,private,Southeast,summer,clean,1125,146,82,375,0.3893,0,0,0.376,0,7,0.318,13,1200.0,1000.0,0.2,overpriced
L01391,BMW,S1000R,naked,2025,1,366,very good,auction,Midwest,winter,clean,999,165,84,438,0.3767,1,0,0.035,1,6,0.54,37,13457.41,13274.43,0.0138,market price
L01392,Buell,Hammerhead 1190,superbike,2023,3,13357,good,private,Southeast,fall,clean,1190,185,102,419,0.4415,1,1,0.872,1,14,1.0,24,16749.75,17680.51,-0.0526,fair deal
L01393,Ducati,Monster,naked,2022,4,10049,excellent,private,Southeast,summer,clean,937,111,69,414,0.2681,1,0,0.24,1,14,0.737,46,8727.27,9293.58,-0.0609,fair deal
L01394,Buell,Super Cruiser,performance cruiser,2025,1,1250,very good,private,Southeast,winter,clean,1190,175,94,485,0.3608,1,0,0.426,0,15,0.785,50,32000.0,32499.73,-0.0154,market price
L01395,Buell,1190SX,streetfighter,2022,4,8760,good,private,Southwest,spring,clean,1190,185,102,414,0.4469,1,1,0.0,1,12,0.751,27,17614.0,15456.59,0.1396,overpriced
L01396,Buell,Super Cruiser,performance cruiser,2025,1,950,good,private,Mountain,spring,clean,1190,175,94,485,0.3608,1,0,0.487,1,18,0.828,45,32000.0,34000.0,-0.0588,fair deal
L01397,Buell,XB12R Firebolt,sportbike,2010,16,53119,very good,private,Midwest,fall,clean,1203,103,84,395,0.2608,0,0,0.542,0,7,0.465,5,1200.0,1000.0,0.2,overpriced
L01398,Ducati,Monster,naked,2013,13,4028,good,private,Southeast,fall,clean,937,111,69,414,0.2681,1,0,0.463,1,6,0.668,38,2933.72,2911.8,0.0075,market price
L01399,KTM,1290 Super Duke R,naked,2022,4,4117,fair,dealer,Mountain,spring,clean,1301,177,103,440,0.4023,1,0,0.431,1,9,0.585,73,14118.1,13862.11,0.0185,market price
L01400,Yamaha,MT-09,naked,2025,1,1010,excellent,private,Southeast,summer,clean,890,117,68,417,0.2806,1,0,0.239,0,5,0.595,5,10446.36,10094.18,0.0349,market price
L01401,KTM,1290 Super Duke R,naked,2018,8,43673,excellent,private,Southwest,winter,clean,1301,177,103,440,0.4023,1,0,0.063,1,15,0.44,12,5196.93,5397.77,-0.0372,market price
L01402,BMW,S1000R,naked,2017,9,27107,good,auction,Midwest,fall,clean,999,165,84,438,0.3767,1,0,0.851,1,12,0.809,9,3759.4,3776.75,-0.0046,market price
L01403,Buell,Super Cruiser,performance cruiser,2025,1,1217,fair,private,Midwest,fall,clean,1190,175,94,485,0.3608,1,0,0.384,1,12,0.824,23,28353.03,28489.27,-0.0048,market price
L01404,Buell,Super Cruiser,performance cruiser,2026,0,674,very good,private,West Coast,spring,lien,1190,175,94,485,0.3608,1,0,0.073,1,16,0.545,10,32000.0,34000.0,-0.0588,fair deal
L01405,Buell,Super Cruiser,performance cruiser,2025,1,279,very good,auction,Mountain,summer,clean,1190,175,94,485,0.3608,1,0,0.434,1,12,0.268,10,32000.0,34000.0,-0.0588,fair deal
L01406,Yamaha,MT-09,naked,2015,11,42580,very good,dealer,Mountain,winter,clean,890,117,68,417,0.2806,1,0,0.304,1,11,0.815,22,1515.73,1740.22,-0.129,strong deal
L01407,Buell,1125CR,streetfighter,2010,16,27636,good,dealer,Southwest,spring,clean,1125,146,82,375,0.3893,0,0,0.0,1,9,0.508,9,1609.33,1742.59,-0.0765,fair deal
L01408,Buell,XB12R Firebolt,sportbike,2008,18,19543,very good,private,Southeast,winter,clean,1203,103,84,395,0.2608,0,0,0.383,1,5,0.346,13,1200.0,1164.25,0.0307,market price
L01409,Buell,Super Cruiser,performance cruiser,2026,0,1539,very good,private,Southwest,spring,clean,1190,175,94,485,0.3608,1,0,0.691,1,10,0.652,24,32000.0,34000.0,-0.0588,fair deal
L01410,Ducati,Monster,naked,2025,1,59,good,dealer,Northeast,summer,clean,937,111,69,414,0.2681,1,0,0.183,0,13,0.892,16,14982.84,13566.77,0.1044,overpriced
L01411,Buell,XB12R Firebolt,sportbike,2008,18,39613,good,dealer,West Coast,summer,clean,1203,103,84,395,0.2608,0,0,0.0,0,8,0.638,19,1200.0,1000.0,0.2,overpriced
L01412,Buell,XB12R Firebolt,sportbike,2007,19,47161,very good,private,Midwest,spring,clean,1203,103,84,395,0.2608,0,0,0.196,1,7,0.231,22,1200.0,1000.0,0.2,overpriced
L01413,KTM,1290 Super Duke R,naked,2021,5,31402,excellent,auction,Southwest,summer,clean,1301,177,103,440,0.4023,1,0,0.198,0,19,0.871,23,9809.1,9181.58,0.0683,market price
L01414,Harley-Davidson,Sportster S,performance cruiser,2023,3,118,good,private,Mountain,fall,rebuilt,1252,121,94,502,0.241,1,0,0.026,0,11,0.846,50,8726.9,7996.4,0.0914,overpriced
L01415,Buell,1190SX,streetfighter,2016,10,31880,good,dealer,Northeast,fall,lien,1190,185,102,414,0.4469,1,1,0.25,1,10,0.497,18,4896.36,5517.56,-0.1126,fair deal
L01416,Buell,Hammerhead 1190,superbike,2023,3,8256,very good,private,Mountain,fall,clean,1190,185,102,419,0.4415,1,1,0.607,1,8,0.912,10,16641.88,20834.04,-0.2012,strong deal
L01417,Buell,XB12R Firebolt,sportbike,2010,16,7148,very good,private,West Coast,winter,clean,1203,103,84,395,0.2608,0,0,0.448,1,11,0.457,16,1861.91,1948.62,-0.0445,fair deal
L01418,Buell,Blast,standard,2000,26,126172,poor,dealer,Mountain,summer,clean,492,34,30,360,0.0944,0,0,0.274,1,10,0.507,18,1200.0,1000.0,0.2,overpriced
L01419,Yamaha,MT-09,naked,2021,5,16585,poor,private,Southwest,spring,clean,890,117,68,417,0.2806,1,0,0.072,1,2,0.71,30,3535.01,3463.28,0.0207,market price
L01420,BMW,S1000R,naked,2015,11,44079,good,private,Northeast,summer,clean,999,165,84,438,0.3767,1,0,0.441,1,10,0.737,42,2327.35,2656.17,-0.1238,strong deal
L01421,Buell,XB12R Firebolt,sportbike,2006,20,109816,excellent,private,Midwest,fall,clean,1203,103,84,395,0.2608,0,0,0.755,0,19,0.604,12,1200.0,1000.0,0.2,overpriced
L01422,Buell,Super Cruiser,performance cruiser,2025,1,321,good,private,West Coast,fall,clean,1190,175,94,485,0.3608,1,0,0.211,1,7,0.888,13,32000.0,34000.0,-0.0588,fair deal
L01423,Yamaha,MT-09,naked,2020,6,16092,good,private,Southwest,spring,clean,890,117,68,417,0.2806,1,0,0.332,0,11,0.87,16,3623.67,4131.45,-0.1229,strong deal
L01424,Buell,Super Cruiser,performance cruiser,2026,0,702,excellent,dealer,Southeast,winter,clean,1190,175,94,485,0.3608,1,0,0.248,1,7,0.81,20,32000.0,34000.0,-0.0588,fair deal
L01425,Harley-Davidson,Sportster S,performance cruiser,2023,3,14015,very good,auction,Southeast,fall,clean,1252,121,94,502,0.241,1,0,0.428,0,8,0.804,32,9892.13,9752.88,0.0143,market price
L01426,Buell,Super Cruiser,performance cruiser,2026,0,1735,excellent,dealer,Northeast,summer,clean,1190,175,94,485,0.3608,1,0,0.16,0,8,0.843,20,32000.0,34000.0,-0.0588,fair deal
L01427,Buell,1125CR,streetfighter,2010,16,64923,good,private,Midwest,summer,clean,1125,146,82,375,0.3893,0,0,0.543,0,9,0.658,36,1200.0,1000.0,0.2,overpriced
L01428,Buell,1190SX,streetfighter,2021,5,20355,very good,dealer,Mountain,fall,clean,1190,185,102,414,0.4469,1,1,0.104,1,12,0.779,30,11631.41,12816.52,-0.0925,fair deal
L01429,Buell,XB12R Firebolt,sportbike,2007,19,91823,good,auction,Midwest,fall,clean,1203,103,84,395,0.2608,0,0,0.363,0,7,0.859,39,1200.0,1000.0,0.2,overpriced
L01430,Buell,Super Cruiser,performance cruiser,2026,0,1641,good,private,Northeast,winter,clean,1190,175,94,485,0.3608,1,0,0.35,0,13,0.925,18,32000.0,34000.0,-0.0588,fair deal
L01431,Buell,Hammerhead 1190,superbike,2026,0,431,excellent,dealer,Midwest,summer,clean,1190,185,102,419,0.4415,1,1,0.297,1,9,0.807,13,32000.0,34000.0,-0.0588,fair deal
L01432,Buell,1125CR,streetfighter,2010,16,92161,good,dealer,Southeast,winter,clean,1125,146,82,375,0.3893,0,0,0.0,0,4,0.324,9,1200.0,1000.0,0.2,overpriced
L01433,Harley-Davidson,Sportster S,performance cruiser,2021,5,16185,good,private,Mountain,winter,clean,1252,121,94,502,0.241,1,0,0.271,1,19,0.617,8,7493.21,7336.41,0.0214,market price
L01434,Buell,Hammerhead 1190,superbike,2025,1,20,excellent,dealer,Midwest,summer,rebuilt,1190,185,102,419,0.4415,1,1,0.501,0,18,0.747,5,28586.78,23045.2,0.2405,overpriced
L01435,Buell,1190SX,streetfighter,2025,1,1953,good,dealer,Southeast,spring,clean,1190,185,102,414,0.4469,1,1,0.516,0,4,0.686,29,25009.84,24694.75,0.0128,market price
L01436,Buell,1190SX,streetfighter,2025,1,1824,very good,private,Mountain,fall,clean,1190,185,102,414,0.4469,1,1,0.462,1,9,0.816,44,30335.3,25699.02,0.1804,overpriced
L01437,Ducati,Monster,naked,2022,4,12314,very good,dealer,Midwest,summer,clean,937,111,69,414,0.2681,1,0,0.91,1,11,0.674,12,9576.47,9481.36,0.01,market price
L01438,Buell,1190SX,streetfighter,2018,8,17334,very good,dealer,Southwest,spring,lien,1190,185,102,414,0.4469,1,1,0.309,1,7,0.305,29,8845.59,10034.8,-0.1185,fair deal
L01439,Harley-Davidson,Sportster S,performance cruiser,2022,4,8343,good,dealer,Southeast,fall,clean,1252,121,94,502,0.241,1,0,0.196,1,10,0.95,16,10363.04,10099.18,0.0261,market price
L01440,Buell,Hammerhead 1190,superbike,2024,2,35,fair,auction,Midwest,summer,clean,1190,185,102,419,0.4415,1,1,0.463,0,8,0.76,23,18329.83,18407.4,-0.0042,market price
L01441,Buell,1190SX,streetfighter,2015,11,52500,excellent,private,Southwest,fall,clean,1190,185,102,414,0.4469,1,1,0.189,1,10,0.635,46,4132.9,4169.07,-0.0087,market price
L01442,Yamaha,MT-09,naked,2018,8,27412,good,private,West Coast,summer,clean,890,117,68,417,0.2806,1,0,0.154,1,6,1.0,44,3231.6,3005.04,0.0754,market price
L01443,Buell,XB12R Firebolt,sportbike,2008,18,67298,good,private,Southwest,summer,clean,1203,103,84,395,0.2608,0,0,0.563,1,10,0.822,22,1200.0,1000.0,0.2,overpriced
L01444,Harley-Davidson,Sportster S,performance cruiser,2024,2,1326,very good,dealer,Midwest,fall,clean,1252,121,94,502,0.241,1,0,0.0,0,13,0.535,12,13260.55,13771.88,-0.0371,market price
L01445,Buell,Hammerhead 1190,superbike,2024,2,5581,very good,private,Mountain,winter,lien,1190,185,102,419,0.4415,1,1,0.5,1,13,0.534,23,19312.58,21663.61,-0.1085,fair deal
L01446,Buell,Hammerhead 1190,superbike,2023,3,8266,good,private,Mountain,winter,clean,1190,185,102,419,0.4415,1,1,0.384,1,10,0.734,8,20354.7,17580.81,0.1578,overpriced
L01447,Buell,XB12R Firebolt,sportbike,2008,18,88795,excellent,dealer,Northeast,fall,clean,1203,103,84,395,0.2608,0,0,0.529,0,12,0.675,9,1200.0,1000.0,0.2,overpriced
L01448,Buell,1125CR,streetfighter,2009,17,5038,good,dealer,Mountain,summer,clean,1125,146,82,375,0.3893,0,0,0.14,1,14,0.259,23,2302.24,2096.77,0.098,overpriced
L01449,Yamaha,MT-09,naked,2024,2,3404,good,dealer,Southwest,winter,clean,890,117,68,417,0.2806,1,0,0.779,1,9,0.785,33,8764.05,8553.86,0.0246,market price
L01450,Buell,1125CR,streetfighter,2009,17,77221,good,dealer,West Coast,winter,clean,1125,146,82,375,0.3893,0,0,0.198,1,13,0.673,27,1200.0,1000.0,0.2,overpriced
L01451,Buell,1190SX,streetfighter,2015,11,2001,excellent,dealer,Southeast,fall,clean,1190,185,102,414,0.4469,1,1,0.018,1,13,0.743,28,8694.04,8643.11,0.0059,market price
L01452,KTM,1290 Super Duke R,naked,2024,2,9285,excellent,private,West Coast,winter,clean,1301,177,103,440,0.4023,1,0,0.485,1,9,0.534,30,22660.47,19587.04,0.1569,overpriced
L01453,Harley-Davidson,Sportster S,performance cruiser,2026,0,1404,excellent,private,Midwest,winter,clean,1252,121,94,502,0.241,1,0,0.461,1,9,0.723,30,19306.31,18800.65,0.0269,market price
L01454,BMW,S1000R,naked,2023,3,5277,poor,dealer,Southeast,fall,lien,999,165,84,438,0.3767,1,0,0.713,1,10,0.475,13,8329.26,8083.88,0.0304,market price
L01455,Yamaha,MT-09,naked,2018,8,20592,excellent,dealer,Mountain,spring,clean,890,117,68,417,0.2806,1,0,0.265,0,8,0.976,21,3526.39,3847.04,-0.0833,fair deal
L01456,Buell,XB12R Firebolt,sportbike,2010,16,56072,very good,dealer,West Coast,fall,clean,1203,103,84,395,0.2608,0,0,0.268,1,9,0.761,15,1200.0,1080.01,0.1111,overpriced
L01457,BMW,S1000R,naked,2017,9,37749,very good,private,Mountain,spring,clean,999,165,84,438,0.3767,1,0,0.602,1,7,0.218,33,4858.38,4057.03,0.1975,overpriced
L01458,Buell,1125CR,streetfighter,2009,17,26958,fair,dealer,Southwest,summer,clean,1125,146,82,375,0.3893,0,0,0.597,0,8,0.495,2,1200.0,1343.56,-0.1068,fair deal
L01459,Buell,1190SX,streetfighter,2015,11,33633,fair,private,Mountain,summer,clean,1190,185,102,414,0.4469,1,1,0.25,1,14,0.721,9,4721.51,4147.88,0.1383,overpriced
L01460,Harley-Davidson,Sportster S,performance cruiser,2025,1,2670,excellent,private,Mountain,summer,clean,1252,121,94,502,0.241,1,0,0.353,0,11,0.302,17,15623.6,17611.01,-0.1129,fair deal
L01461,Buell,1190SX,streetfighter,2021,5,28805,excellent,private,Mountain,winter,lien,1190,185,102,414,0.4469,1,1,0.479,1,1,0.764,28,8094.33,10778.66,-0.249,strong deal
L01462,Ducati,Monster,naked,2018,8,20040,very good,auction,Southeast,spring,clean,937,111,69,414,0.2681,1,0,0.517,1,13,0.61,38,3851.22,4698.22,-0.1803,strong deal
L01463,Buell,Super Cruiser,performance cruiser,2025,1,20,excellent,dealer,Southeast,summer,clean,1190,175,94,485,0.3608,1,0,0.328,1,18,0.584,9,32000.0,34000.0,-0.0588,fair deal
L01464,KTM,1290 Super Duke R,naked,2019,7,31414,fair,private,Midwest,fall,lien,1301,177,103,440,0.4023,1,0,0.496,1,9,0.28,18,5313.98,5198.53,0.0222,market price
L01465,Buell,Blast,standard,2004,22,77355,fair,private,Mountain,spring,clean,492,34,30,360,0.0944,0,0,0.096,0,10,0.555,12,1200.0,1000.0,0.2,overpriced
L01466,Buell,Super Cruiser,performance cruiser,2026,0,1985,good,private,Northeast,fall,clean,1190,175,94,485,0.3608,1,0,0.468,1,13,0.648,23,32000.0,34000.0,-0.0588,fair deal
L01467,Buell,1125CR,streetfighter,2010,16,47068,excellent,auction,Mountain,spring,clean,1125,146,82,375,0.3893,0,0,0.431,0,14,0.873,11,1423.71,1344.66,0.0588,market price
L01468,Buell,1125CR,streetfighter,2010,16,4507,very good,private,Midwest,fall,clean,1125,146,82,375,0.3893,0,0,0.293,1,8,0.693,13,2112.69,2216.78,-0.047,fair deal
L01469,Buell,XB12R Firebolt,sportbike,2004,22,39391,excellent,dealer,Southwest,spring,clean,1203,103,84,395,0.2608,0,0,0.295,0,15,0.763,7,1200.0,1000.0,0.2,overpriced
L01470,Buell,1190SX,streetfighter,2016,10,26736,very good,private,Southeast,winter,clean,1190,185,102,414,0.4469,1,1,0.171,0,14,0.691,48,5160.63,5233.23,-0.0139,market price
L01471,Buell,XB12R Firebolt,sportbike,2006,20,7246,poor,dealer,Mountain,fall,clean,1203,103,84,395,0.2608,0,0,0.127,1,10,0.548,10,1200.0,1000.0,0.2,overpriced
L01472,Buell,1190SX,streetfighter,2022,4,17258,good,dealer,Mountain,spring,clean,1190,185,102,414,0.4469,1,1,0.614,1,14,0.63,27,17272.52,15635.43,0.1047,overpriced
L01473,Yamaha,MT-09,naked,2022,4,12627,excellent,private,Midwest,fall,clean,890,117,68,417,0.2806,1,0,0.715,1,13,0.562,17,6040.21,6375.68,-0.0526,fair deal
L01474,Buell,Hammerhead 1190,superbike,2024,2,2159,good,private,West Coast,summer,lien,1190,185,102,419,0.4415,1,1,0.016,0,16,0.193,12,19932.77,21600.59,-0.0772,fair deal
L01475,Yamaha,MT-09,naked,2025,1,1620,good,private,Southeast,fall,clean,890,117,68,417,0.2806,1,0,0.342,1,9,0.876,24,9728.46,8678.15,0.121,overpriced
L01476,Ducati,Monster,naked,2023,3,2513,excellent,dealer,Midwest,fall,clean,937,111,69,414,0.2681,1,0,0.081,0,10,0.786,9,8634.92,10727.99,-0.1951,strong deal
L01477,Buell,1190SX,streetfighter,2016,10,35183,excellent,private,Southeast,fall,clean,1190,185,102,414,0.4469,1,1,0.256,1,14,0.189,32,5302.26,5754.61,-0.0786,fair deal
L01478,Buell,Blast,standard,2007,19,47767,very good,private,Northeast,fall,clean,492,34,30,360,0.0944,0,0,0.717,1,9,0.471,14,1200.0,1000.0,0.2,overpriced
L01479,KTM,1290 Super Duke R,naked,2025,1,1347,excellent,private,Southeast,fall,clean,1301,177,103,440,0.4023,1,0,0.604,0,18,0.78,16,21668.99,22282.18,-0.0275,market price
L01480,Buell,1190SX,streetfighter,2020,6,35432,excellent,private,Southwest,fall,clean,1190,185,102,414,0.4469,1,1,0.455,1,14,0.949,13,9009.63,9838.21,-0.0842,fair deal
L01481,Buell,Hammerhead 1190,superbike,2024,2,12131,excellent,private,Midwest,spring,clean,1190,185,102,419,0.4415,1,1,0.71,0,4,1.0,28,20161.56,23133.7,-0.1285,strong deal
L01482,Buell,Hammerhead 1190,superbike,2026,0,622,very good,auction,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.224,1,12,0.581,16,28703.1,32296.22,-0.1113,fair deal
L01483,Buell,Hammerhead 1190,superbike,2026,0,221,very good,private,West Coast,winter,clean,1190,185,102,419,0.4415,1,1,0.418,1,6,0.545,27,32000.0,32911.67,-0.0277,market price
L01484,Buell,Hammerhead 1190,superbike,2026,0,2442,fair,private,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.536,0,11,0.52,25,23908.12,25284.29,-0.0544,fair deal
L01485,Buell,Hammerhead 1190,superbike,2023,3,3083,good,dealer,Southeast,fall,clean,1190,185,102,419,0.4415,1,1,0.509,1,6,0.552,29,19953.92,21238.27,-0.0605,fair deal
L01486,Buell,Hammerhead 1190,superbike,2023,3,12559,good,dealer,Mountain,winter,lien,1190,185,102,419,0.4415,1,1,0.383,1,2,0.486,11,17203.2,16989.5,0.0126,market price
L01487,Buell,1190SX,streetfighter,2014,12,27282,very good,private,Midwest,summer,clean,1190,185,102,414,0.4469,1,1,0.371,0,4,0.389,37,5370.73,4567.0,0.176,overpriced
L01488,Buell,Blast,standard,2002,24,39171,excellent,dealer,Mountain,spring,clean,492,34,30,360,0.0944,0,0,0.82,1,5,0.656,17,1200.0,1000.0,0.2,overpriced
L01489,Ducati,Monster,naked,2014,12,55056,good,private,West Coast,fall,lien,937,111,69,414,0.2681,1,0,0.673,1,9,0.906,18,1644.15,1693.58,-0.0292,market price
L01490,Buell,Blast,standard,2002,24,123872,very good,private,Southwest,winter,clean,492,34,30,360,0.0944,0,0,0.152,1,6,1.0,24,1200.0,1000.0,0.2,overpriced
L01491,Harley-Davidson,Sportster S,performance cruiser,2026,0,444,fair,private,West Coast,summer,clean,1252,121,94,502,0.241,1,0,0.555,1,15,0.734,26,17381.87,17561.7,-0.0102,market price
L01492,Yamaha,MT-09,naked,2024,2,14226,excellent,dealer,Northeast,spring,clean,890,117,68,417,0.2806,1,0,0.055,0,10,0.596,10,9302.65,8507.13,0.0935,overpriced
L01493,Buell,Super Cruiser,performance cruiser,2025,1,857,good,private,Midwest,summer,clean,1190,175,94,485,0.3608,1,0,0.0,1,7,0.398,26,32000.0,32903.29,-0.0275,market price
L01494,Harley-Davidson,Sportster S,performance cruiser,2022,4,7637,very good,private,Southeast,fall,clean,1252,121,94,502,0.241,1,0,0.199,1,17,0.91,31,10253.19,10338.75,-0.0083,market price
L01495,Buell,1190SX,streetfighter,2024,2,4985,good,private,Southeast,summer,lien,1190,185,102,414,0.4469,1,1,0.114,0,8,0.812,16,18596.38,17278.09,0.0763,market price
L01496,Harley-Davidson,Sportster S,performance cruiser,2024,2,7355,good,private,Southeast,spring,clean,1252,121,94,502,0.241,1,0,0.0,0,9,0.662,13,12036.17,11652.64,0.0329,market price
L01497,Harley-Davidson,Sportster S,performance cruiser,2022,4,12683,good,dealer,Midwest,fall,clean,1252,121,94,502,0.241,1,0,0.312,1,11,0.592,22,9499.07,9430.53,0.0073,market price
L01498,Yamaha,MT-09,naked,2024,2,3359,good,private,Southwest,fall,clean,890,117,68,417,0.2806,1,0,0.0,0,4,0.44,25,6861.7,7082.47,-0.0312,market price
L01499,Buell,Blast,standard,2000,26,68109,very good,dealer,Mountain,fall,lien,492,34,30,360,0.0944,0,0,0.609,1,8,0.921,25,1200.0,1000.0,0.2,overpriced
L01500,Buell,Super Cruiser,performance cruiser,2026,0,340,good,private,Northeast,fall,clean,1190,175,94,485,0.3608,1,0,0.153,1,12,0.57,36,32000.0,34000.0,-0.0588,fair deal
L01501,Buell,1190SX,streetfighter,2017,9,32635,fair,dealer,Mountain,winter,clean,1190,185,102,414,0.4469,1,1,0.319,1,9,0.726,24,5397.92,5236.1,0.0309,market price
L01502,Yamaha,MT-09,naked,2015,11,58416,fair,private,Southeast,winter,clean,890,117,68,417,0.2806,1,0,0.457,0,13,0.478,23,1200.0,1000.0,0.2,overpriced
L01503,Buell,1125CR,streetfighter,2010,16,51518,excellent,dealer,Northeast,fall,clean,1125,146,82,375,0.3893,0,0,0.465,1,10,0.912,20,1219.51,1473.14,-0.1722,strong deal
L01504,BMW,S1000R,naked,2016,10,40694,very good,dealer,Southeast,spring,clean,999,165,84,438,0.3767,1,0,0.171,0,4,0.66,20,2853.59,3218.67,-0.1134,fair deal
L01505,Ducati,Monster,naked,2024,2,10150,good,dealer,Southeast,summer,clean,937,111,69,414,0.2681,1,0,0.337,1,10,0.698,28,10391.21,10760.56,-0.0343,market price
L01506,Buell,1190SX,streetfighter,2020,6,18219,very good,dealer,Southeast,winter,clean,1190,185,102,414,0.4469,1,1,0.296,1,10,0.716,14,10658.76,11092.18,-0.0391,market price
L01507,Buell,1190SX,streetfighter,2020,6,1675,very good,dealer,Southeast,spring,clean,1190,185,102,414,0.4469,1,1,0.656,0,13,0.957,14,18351.42,15419.34,0.1902,overpriced
L01508,Buell,1125CR,streetfighter,2009,17,65850,good,dealer,Mountain,fall,clean,1125,146,82,375,0.3893,0,0,0.066,1,7,0.776,21,1200.0,1000.0,0.2,overpriced
L01509,Buell,XB12R Firebolt,sportbike,2010,16,27000,good,private,West Coast,summer,clean,1203,103,84,395,0.2608,0,0,0.402,1,12,0.893,21,1362.83,1473.58,-0.0752,fair deal
L01510,Harley-Davidson,Sportster S,performance cruiser,2021,5,20499,poor,private,Mountain,fall,clean,1252,121,94,502,0.241,1,0,0.053,1,14,0.624,17,5525.11,5116.57,0.0798,market price
L01511,Buell,Hammerhead 1190,superbike,2023,3,6048,very good,dealer,Northeast,fall,clean,1190,185,102,419,0.4415,1,1,0.341,1,15,0.584,23,22656.73,23205.99,-0.0237,market price
L01512,Buell,Hammerhead 1190,superbike,2024,2,7729,very good,dealer,Southwest,spring,clean,1190,185,102,419,0.4415,1,1,0.302,1,14,0.688,24,27020.92,26866.54,0.0057,market price
L01513,Buell,Hammerhead 1190,superbike,2024,2,10172,good,private,Mountain,fall,clean,1190,185,102,419,0.4415,1,1,0.449,1,4,1.0,11,18041.61,20403.67,-0.1158,fair deal
